user,timestampUsec,time,authorbadge,text,purchaseAmount,type,video_id,Chat_No
maro88,1549607853665381,9:07,,もっと聞きたい,,NORMALCHAT,_4XPafnk4aY,371
ゆう,1549607853794592,9:07,,お疲れ様でした(*´ω｀*)??,,NORMALCHAT,_4XPafnk4aY,372
あみの,1549607853875882,9:07,,お？おわり,,NORMALCHAT,_4XPafnk4aY,373
中村友一,1549607855387342,9:08,,いくらくらい？,,NORMALCHAT,_4XPafnk4aY,374
cray,1549607856560636,9:10,,音楽と勉強効率,,NORMALCHAT,_4XPafnk4aY,375
naonao,1549607857149554,9:10,,ぬこさん??,,NORMALCHAT,_4XPafnk4aY,376
ハゲ,1549607857680701,9:11,,ぬこさんたくさん毛があるね…,,NORMALCHAT,_4XPafnk4aY,377
OoO Miho,1549607858754971,9:12,,おかねもちー?,,NORMALCHAT,_4XPafnk4aY,378
。 sui,1549607859549303,9:13,,板の後ろのデザインすご,,NORMALCHAT,_4XPafnk4aY,379
あみの,1549607860319112,9:14,,早えな,,NORMALCHAT,_4XPafnk4aY,380
Captain masa,1549607861326124,9:15,,遅れたわ…,,NORMALCHAT,_4XPafnk4aY,381
高瀬電,1549607863514537,9:17,,にゃぁお,,NORMALCHAT,_4XPafnk4aY,382
たこやきたこやき,1549607863758196,9:17,,今日もぬこ様見れてあたしゃ嬉しいよ,,NORMALCHAT,_4XPafnk4aY,383
yゆうき,1549607864878026,9:18,,お疲れ様でした,,NORMALCHAT,_4XPafnk4aY,384
ゆう,1549607865266441,9:18,,鳴き声可愛い( ；∀；)??,,NORMALCHAT,_4XPafnk4aY,385
中村友一,1549607865996598,9:19,,100万くらいかな？最低でも。,,NORMALCHAT,_4XPafnk4aY,386
RRRay *,1549607866706940,9:20,,可愛すぎるぅ(^з^)-☆,,NORMALCHAT,_4XPafnk4aY,387
ken inagaki,1549607867913588,9:21,新規メンバー,資金作り,,NORMALCHAT,_4XPafnk4aY,388
タケmm,1549607868589471,9:22,,神の声?,,NORMALCHAT,_4XPafnk4aY,389
maro88,1549607869765251,9:23,,毎日ライブ好き,,NORMALCHAT,_4XPafnk4aY,390
mmbすず,1549607870546829,9:24,,わいのダイゴ今日も饒舌(ぬこ様の心の声?),,NORMALCHAT,_4XPafnk4aY,391
みれい,1549607874493639,9:28,,貯金！,,NORMALCHAT,_4XPafnk4aY,392
さすけ,1549607877453310,9:31,,会社員の場合は入った会社でほぼ決まるんだよね。。,,NORMALCHAT,_4XPafnk4aY,393
kabutou wine,1549607878040707,9:31,,浪費はよろしくない,,NORMALCHAT,_4XPafnk4aY,394
宮本淳子,1549607878372702,9:32,新規メンバー,みこ様がみたい,,NORMALCHAT,_4XPafnk4aY,395
まうすまうす,1549607878852530,9:32,,分かる,,NORMALCHAT,_4XPafnk4aY,396
c satomi,1549607879487030,9:33,,散財しないこと,,NORMALCHAT,_4XPafnk4aY,397
a lot Ta,1549607881176062,9:34,,成功したいなら浪人しない方がいい？,,NORMALCHAT,_4XPafnk4aY,398
ちゃらあい,1549607881217150,9:34,,貯金したら使いたくなくなりそう,,NORMALCHAT,_4XPafnk4aY,399
"ひろみつ,hiromitsu",1549607885739631,9:39,,猫飼いたい。,,NORMALCHAT,_4XPafnk4aY,400
eco Hoshino,1549607888071166,9:41,,やえちゃん??ねこさ?ん なーに????,,NORMALCHAT,_4XPafnk4aY,401
heath FOX,1549607888643752,9:42,,しくじり企業,,NORMALCHAT,_4XPafnk4aY,402
キセキ,1549607890317954,9:44,,就活終わったら、ニコ生会員させていただきます！！！,,NORMALCHAT,_4XPafnk4aY,403
mi k,1549607893478395,9:47,,浪費癖ある,,NORMALCHAT,_4XPafnk4aY,404
Piyo-chan Piyo-chan,1549607894623885,9:48,,ムダに気をつけよう,,NORMALCHAT,_4XPafnk4aY,405
ゆう,1549607900927530,9:54,,daigoさんの家に引っ越したい( ；∀；)??,,NORMALCHAT,_4XPafnk4aY,406
OoO Miho,1549607901085247,9:54,,オフィスはど田舎で大丈夫,,NORMALCHAT,_4XPafnk4aY,407
タケmm,1549607906222132,9:59,,税金対策を知りたい,,NORMALCHAT,_4XPafnk4aY,408
c satomi,1549607906676822,10:00,,本貸してー,,NORMALCHAT,_4XPafnk4aY,409
好きぴ大臣りるるり,1549607906703905,10:00,,確かに,,NORMALCHAT,_4XPafnk4aY,410
まうすまうす,1549607907913831,10:01,,税金対策,,NORMALCHAT,_4XPafnk4aY,411
sjnobv,1549607909068742,10:02,,早口でも聴き取りやすいです?,,NORMALCHAT,_4XPafnk4aY,412
mmbすず,1549607909586534,10:03,,ヒカキンの新居、、羨ましかった、、,,NORMALCHAT,_4XPafnk4aY,413
Ogawa Kazuki,1549607910824497,10:04,,ぬこ,,NORMALCHAT,_4XPafnk4aY,414
Tちゃん,1549607912323609,10:06,,オフィスかっこいい,,NORMALCHAT,_4XPafnk4aY,415
みれい,1549607912531238,10:06,,降ってきた笑,,NORMALCHAT,_4XPafnk4aY,416
いっしん太助_KS_,1549607912737546,10:06,,おお,,NORMALCHAT,_4XPafnk4aY,417
。 sui,1549607912837171,10:06,,どすっ,,NORMALCHAT,_4XPafnk4aY,418
わたしくん,1549607913656621,10:07,,ぬこ様降臨,,NORMALCHAT,_4XPafnk4aY,419
りこぴん,1549607913832450,10:07,,降臨,,NORMALCHAT,_4XPafnk4aY,420
ちゃらあい,1549607914371276,10:08,,部屋は別にあるんですか？,,NORMALCHAT,_4XPafnk4aY,421
RRRay *,1549607914426757,10:08,,きたーーー?,,NORMALCHAT,_4XPafnk4aY,422
key 1,1549607914828106,10:08,,おれ、ねこ,,NORMALCHAT,_4XPafnk4aY,423
Ogawa Kazuki,1549607915794453,10:09,,かわいいー,,NORMALCHAT,_4XPafnk4aY,424
中村友一,1549607915799832,10:09,,ダイゴの、会社で働きたい。いま、失業中,,NORMALCHAT,_4XPafnk4aY,425
hikarikageto,1549607916548098,10:10,,着地！,,NORMALCHAT,_4XPafnk4aY,426
Kyoko Fukuda,1549607916923720,10:10,新規メンバー,無駄な使い方はしない！,,NORMALCHAT,_4XPafnk4aY,427
heath FOX,1549607918169874,10:11,,ペーパーカンパニー,,NORMALCHAT,_4XPafnk4aY,428
ゆう,1549607923384391,10:17,,はい。,,NORMALCHAT,_4XPafnk4aY,429
キセキ,1549607929778193,10:23,,うーえーから！ぬこっさまっ,,NORMALCHAT,_4XPafnk4aY,430
eco Hoshino,1549607931772454,10:25,,やえちゃん??ねこさ?ん帰ってきた? ???,,NORMALCHAT,_4XPafnk4aY,431
Piyo-chan Piyo-chan,1549607934869068,10:28,,ぬこさま 着地?,,NORMALCHAT,_4XPafnk4aY,432
OoO Miho,1549607935737262,10:29,,あるある,,NORMALCHAT,_4XPafnk4aY,433
c satomi,1549607935981587,10:29,,ぽんぽん,,NORMALCHAT,_4XPafnk4aY,434
maro88,1549607935986245,10:29,,ぬこたん?DaiGoさんが本当に大好きなんだねぇ??,,NORMALCHAT,_4XPafnk4aY,435
あまナツ,1549607936774035,10:30,,素直に甘えるぬこ様最高( *´ω`* )?,,NORMALCHAT,_4XPafnk4aY,436
ホッティー,1549607936779322,10:30,,ですねー,,NORMALCHAT,_4XPafnk4aY,437
N,1549607939556465,10:33,メンバー（1 か月）,会社員で使われたことしかないから、起業とか、考えたことなかった。もう、遅いか。,,NORMALCHAT,_4XPafnk4aY,438
ゆう,1549607940865407,10:34,,ぬこさん、可愛い( ；∀；)??,,NORMALCHAT,_4XPafnk4aY,439
もっちゃれらきゃっと,1549607941500153,10:35,,損する選択してたな…,,NORMALCHAT,_4XPafnk4aY,440
みれい,1549607941695899,10:35,,お金も回し方,,NORMALCHAT,_4XPafnk4aY,441
ペニョペニョ,1549607942007863,10:35,新規メンバー,だいごさん好きなタイプです。,,NORMALCHAT,_4XPafnk4aY,442
tomoko morishita,1549607942090023,10:35,,可愛い！甘えてる,,NORMALCHAT,_4XPafnk4aY,443
shuの部屋 【shu】,1549607944811207,10:38,,ぬこ様かわいすぎぃ！,,NORMALCHAT,_4XPafnk4aY,444
mmbすず,1549607945221365,10:38,,あの新居経費っぽいよな、、ヒカキン?,,NORMALCHAT,_4XPafnk4aY,445
ちゃらあい,1549607946332860,10:40,,押しに弱い笑,,NORMALCHAT,_4XPafnk4aY,446
Kyoko Fukuda,1549607946527477,10:40,新規メンバー,判断力。,,NORMALCHAT,_4XPafnk4aY,447
ゆう,1549607947025030,10:40,,はい。,,NORMALCHAT,_4XPafnk4aY,448
たこやきたこやき,1549607947745246,10:41,,ぬ･こ･さ･ま,,NORMALCHAT,_4XPafnk4aY,449
S K,1549607950290172,10:44,,ぬこ様悶絶,,NORMALCHAT,_4XPafnk4aY,450
さすけ,1549607953858008,10:47,,上手く流れ出したら何故かやめたくなる…,,NORMALCHAT,_4XPafnk4aY,451
mmbすず,1549607954598497,10:48,,あー羨ましい,,NORMALCHAT,_4XPafnk4aY,452
lingo Duo,1549607955277948,10:48,新規メンバー,お金に損しない選択??,,NORMALCHAT,_4XPafnk4aY,453
ronron,1549607955307815,10:48,,ぬこさんのおかげで午後も頑張れます(^^)ありがとう?,,NORMALCHAT,_4XPafnk4aY,454
"ひろみつ,hiromitsu",1549607957389082,10:51,,映りたがりw,,NORMALCHAT,_4XPafnk4aY,455
ままこ,1549607958078102,10:51,,発情期…かな？,,NORMALCHAT,_4XPafnk4aY,456
わたしくん,1549607958472856,10:52,,お金持ちは以外にケチ,,NORMALCHAT,_4XPafnk4aY,457
mi k,1549607965550248,10:59,,金持ちYouTuber,,NORMALCHAT,_4XPafnk4aY,458
maro88,1549607965779033,10:59,,ぬこたんも聞いてる∩^ω^∩?,,NORMALCHAT,_4XPafnk4aY,459
Piyo-chan Piyo-chan,1549607967888146,11:01,,見させて頂きます? 復習,,NORMALCHAT,_4XPafnk4aY,460
アインシュタイン,1549607968088714,11:01,,ダイゴさんは何型ですか？,,NORMALCHAT,_4XPafnk4aY,461
ちーぼう,1549607970837339,11:04,,ぬこさんダイゴさんにかなり懐いてますよね(^^),,NORMALCHAT,_4XPafnk4aY,462
tomoko morishita,1549607970845034,11:04,,ぬこちゃん,,NORMALCHAT,_4XPafnk4aY,463
キセキ,1549607972052280,11:05,,わたしゃ、なるだけ、完璧になりたいですねぇ。,,NORMALCHAT,_4XPafnk4aY,464
Kyoko Fukuda,1549607973323115,11:07,新規メンバー,リスク回避,,NORMALCHAT,_4XPafnk4aY,465
まうすまうす,1549607974837021,11:08,,お金が全て解決するのか,,NORMALCHAT,_4XPafnk4aY,466
kabutou wine,1549607976208882,11:09,,リスクは最小限に,,NORMALCHAT,_4XPafnk4aY,467
heath FOX,1549607979603096,11:13,,Great Again！,,NORMALCHAT,_4XPafnk4aY,468
espressivo Moltn,1549607980041267,11:13,,ぬこ様癒しです,,NORMALCHAT,_4XPafnk4aY,469
key 1,1549607981733790,11:15,,昼なのに元気だな,,NORMALCHAT,_4XPafnk4aY,470
ペニョペニョ,1549607982067581,11:15,新規メンバー,大好き??だいごさん。,,NORMALCHAT,_4XPafnk4aY,471
タケmm,1549607982341372,11:16,,ぬこ様のアクビにつられた,,NORMALCHAT,_4XPafnk4aY,472
えのやん,1549607984093217,11:17,,ネコ(^ω^),,NORMALCHAT,_4XPafnk4aY,473
中村友一,1549607984412537,11:18,,これは聞いておいたほうがいいな,,NORMALCHAT,_4XPafnk4aY,474
maro88,1549607989806550,11:23,,そだねー,,NORMALCHAT,_4XPafnk4aY,475
もっちゃれらきゃっと,1549607994463828,11:28,,企業はしたくないし働きたくないけど、積立収入ほしい,,NORMALCHAT,_4XPafnk4aY,476
OoO Miho,1549607998011377,11:31,,うんうんうん,,NORMALCHAT,_4XPafnk4aY,477
ゆう,1549607998191341,11:31,,普通の暮らしで良い(;_;),,NORMALCHAT,_4XPafnk4aY,478
sea,1549608000230971,11:34,,なるほど～,,NORMALCHAT,_4XPafnk4aY,479
バヤリースター,1549608001529173,11:35,,お金って本当に精神の安定に繋がるよね,,NORMALCHAT,_4XPafnk4aY,480
こえんま,1549608002063188,11:35,,こんにちは,,NORMALCHAT,_4XPafnk4aY,481
まうすまうす,1549608006786940,11:40,,不安に負ける,,NORMALCHAT,_4XPafnk4aY,482
tomoko morishita,1549608007140979,11:40,,触りたいなぬこちゃん,,NORMALCHAT,_4XPafnk4aY,483
Piyo-chan Piyo-chan,1549608007679887,11:41,,大なり小なりリスクを取ってきて今に至る,,NORMALCHAT,_4XPafnk4aY,484
c satomi,1549608009493502,11:43,,感情は道具,,NORMALCHAT,_4XPafnk4aY,485
ちゃらあい,1549608010178492,11:43,,また後程～♪ばいばーいヽ(´－｀)/,,NORMALCHAT,_4XPafnk4aY,486
ゆYUう,1549608011249858,11:45,新規メンバー,? ♪ thank you ♪ ?,,NORMALCHAT,_4XPafnk4aY,487
BunimimiBunnyバニみみバニー,1549608011775454,11:45,新規メンバー,アリガタキみこさまにもヨロシクオネガタキ,,NORMALCHAT,_4XPafnk4aY,488
mukachi,1577270268689179,-1:22:26,モデレーター,こんばんはー^_^,,NORMALCHAT,_cQG0nxlzwE,1
にしひろ,1577272799083584,-40:15,,mukachiさんこんばんわー,,NORMALCHAT,_cQG0nxlzwE,2
にしひろ,1577272823527488,-39:51,,"Hi,Michaela！",,NORMALCHAT,_cQG0nxlzwE,3
にしひろ,1577273195360738,-33:39,,Merry Christmas,,NORMALCHAT,_cQG0nxlzwE,4
mukachi,1577273510362985,-28:24,モデレーター,皆さまこんばんはー！,,NORMALCHAT,_cQG0nxlzwE,5
Nomin 225,1577273535989959,-27:59,,こんばんはー,,NORMALCHAT,_cQG0nxlzwE,6
かもめのたまご,1577274112525618,-18:22,,メリークリスマス??,,NORMALCHAT,_cQG0nxlzwE,7
Tiara,1577274133943522,-18:01,,たのしみだな～?,,NORMALCHAT,_cQG0nxlzwE,8
Tiara,1577274140852169,-17:54,,メリークリスマス??,,NORMALCHAT,_cQG0nxlzwE,9
mukachi,1577274174807545,-17:20,モデレーター,メリークリスマス^_^,,NORMALCHAT,_cQG0nxlzwE,10
よるさん・ ω・,1577274629987793,-9:45,,こんばんは,,NORMALCHAT,_cQG0nxlzwE,11
よるさん・ ω・,1577274666599367,-9:08,,Good evening Michaelaさん?,,NORMALCHAT,_cQG0nxlzwE,12
よるさん・ ω・,1577274858487746,-5:56,,他人と比べる癖とな、無意識的にやってたような気はする。,,NORMALCHAT,_cQG0nxlzwE,13
N,1577274860337968,-5:54,,こんばんは。,,NORMALCHAT,_cQG0nxlzwE,14
拓実802,1577274943005055,-4:31,,こんばんは、メリークリスマス?,,NORMALCHAT,_cQG0nxlzwE,15
takakusa john,1577275005418154,-3:29,,こんばんはー,,NORMALCHAT,_cQG0nxlzwE,16
ユマユマ,1577275028268194,-3:06,,こんばんは,,NORMALCHAT,_cQG0nxlzwE,17
まゎりたつともー,1577275034295321,-3:00,,メリークリスマス?,,NORMALCHAT,_cQG0nxlzwE,18
N,1577275064455120,-2:30,,たくみん、メリークリスマス??,,NORMALCHAT,_cQG0nxlzwE,19
拓実802,1577275087899565,-2:07,,ミシェラ、なほみんメリークリスマス?,,NORMALCHAT,_cQG0nxlzwE,20
mukachi,1577275102442129,-1:52,モデレーター,俺か俺以外かくらいの強さがあれば笑,,NORMALCHAT,_cQG0nxlzwE,21
拓実802,1577275127083897,-1:27,,よく比べてしまうなぁ,,NORMALCHAT,_cQG0nxlzwE,22
mukachi,1577275151322923,-1:03,モデレーター,大体嫉妬ですよねー笑,,NORMALCHAT,_cQG0nxlzwE,23
tea mana,1577275198834255,-0:16,,にょき???,,NORMALCHAT,_cQG0nxlzwE,24
じゅえるちゃんねる,1577275337361002,0:02,,こんばんは♪,,NORMALCHAT,_cQG0nxlzwE,25
抹茶みるく,1577275340819139,0:05,,こんばんは☆,,NORMALCHAT,_cQG0nxlzwE,26
あーの,1577275350975215,0:18,,こんばんは,,NORMALCHAT,_cQG0nxlzwE,27
KANADA USA,1577275352787937,0:20,,こんばんは,,NORMALCHAT,_cQG0nxlzwE,28
イエローハッチバック,1577275356721868,0:21,,こんばんは,,NORMALCHAT,_cQG0nxlzwE,29
Hiroko Fukawa,1577275360010765,0:27,,Merry Christmas ?,,NORMALCHAT,_cQG0nxlzwE,30
よるさん・ ω・,1577275361075046,0:28,,珍しいアングルとTシャツ,,NORMALCHAT,_cQG0nxlzwE,31
柊マリア,1577275361392627,0:28,,こんばんはー！,,NORMALCHAT,_cQG0nxlzwE,32
developer シャア,1577275367292586,0:32,,かわいいシャツ,,NORMALCHAT,_cQG0nxlzwE,33
mukachi,1577275370954085,0:35,モデレーター,皆様こんばんはー！よろしくお願いしまーす！,,NORMALCHAT,_cQG0nxlzwE,34
shizu ka,1577275373592597,0:38,,黒Tシャツかっこいいですね,,NORMALCHAT,_cQG0nxlzwE,35
な7,1577275379861250,0:45,,DAIGOさんこんばんは！！！,,NORMALCHAT,_cQG0nxlzwE,36
takakusa john,1577275381344922,0:46,,すずしそー,,NORMALCHAT,_cQG0nxlzwE,37
拓実802,1577275385063758,0:50,,たしかに黒のTシャツ珍しい,,NORMALCHAT,_cQG0nxlzwE,38
メンタリストDaiGo切り抜きチャンネル,1577275385151882,0:50,,初めましてよろしくお願いしますm,,NORMALCHAT,_cQG0nxlzwE,39
KeiKo,1577275395727552,1:00,,こんばんわー,,NORMALCHAT,_cQG0nxlzwE,40
抹茶みるく,1577275394778237,1:00,,ライブは初めてです！,,NORMALCHAT,_cQG0nxlzwE,41
s s097,1577275398076386,1:02,,カッコいいです?,,NORMALCHAT,_cQG0nxlzwE,42
Hima Jin,1577275404264641,1:09,モデレーター,The topic is how to improve habit which compares with others.,,NORMALCHAT,_cQG0nxlzwE,43
よるさん・ ω・,1577275407895451,1:15,,幸せになるんやー,,NORMALCHAT,_cQG0nxlzwE,44
じゅえるちゃんねる,1577275419231645,1:25,,なるほど,,NORMALCHAT,_cQG0nxlzwE,45
にしひろ,1577275420026790,1:25,,keiさんこんばんわー,,NORMALCHAT,_cQG0nxlzwE,46
メンタリストDaiGo切り抜きチャンネル,1577275421341726,1:27,,ライブ初めてですドキ(*´ｪ｀*)ドキ,,NORMALCHAT,_cQG0nxlzwE,47
ラーメン,1577275433291397,1:38,モデレーター,Comparing yourself with others is bad for our mental health.,,NORMALCHAT,_cQG0nxlzwE,48
KeiKo,1577275434835490,1:39,,西本さん、こんばんわー,,NORMALCHAT,_cQG0nxlzwE,49
にしひろ,1577275443658891,1:49,,ラーメンさんこんばんわー,,NORMALCHAT,_cQG0nxlzwE,50
takakusa john,1577275451463146,1:57,,しあわせになるのは義務なんです♪,,NORMALCHAT,_cQG0nxlzwE,51
KeiKo,1577275453572547,2:00,,メリクリ????,,NORMALCHAT,_cQG0nxlzwE,52
ラーメン,1577275455868537,2:01,モデレーター,西本さん、こんばんは~,,NORMALCHAT,_cQG0nxlzwE,53
ユマユマ,1577275459295440,2:04,,(ΦωΦ)ﾎﾎｫ…確かに,,NORMALCHAT,_cQG0nxlzwE,54
拓実802,1577275472731411,2:18,,自分に幸せのしっかりとした基準があるかどうか,,NORMALCHAT,_cQG0nxlzwE,55
ho na,1577275473273491,2:18,,出た、他者比較。。,,NORMALCHAT,_cQG0nxlzwE,56
よるさん・ ω・,1577275481271972,2:27,,経験アリ。,,NORMALCHAT,_cQG0nxlzwE,57
shizu ka,1577275497364863,2:42,,自分の幸せは自分で決めなくちゃ,,NORMALCHAT,_cQG0nxlzwE,58
Hima Jin,1577275499509783,2:44,モデレーター,"When we think we want to be happier,we tend to compare with others more.",,NORMALCHAT,_cQG0nxlzwE,59
抹茶みるく,1577275517401294,3:02,,比較いくない,,NORMALCHAT,_cQG0nxlzwE,60
takakusa john,1577275519988606,3:05,,しっかりとした基準がないなぁ,,NORMALCHAT,_cQG0nxlzwE,61
Kazuki Takeuchi,1577275520775748,3:06,,解脱しよっと,,NORMALCHAT,_cQG0nxlzwE,62
"s,Marieマリー",1577275522146625,3:07,,こんばんは?,,NORMALCHAT,_cQG0nxlzwE,63
よるさん・ ω・,1577275522743261,3:08,,欠乏感,,NORMALCHAT,_cQG0nxlzwE,64
ラーメン,1577275524643543,3:10,モデレーター,"The more we think about “i want to be happy"", the more we compare ourselves with others",,NORMALCHAT,_cQG0nxlzwE,65
にしひろ,1577275538764271,3:24,,マリーさんこんばんわー,,NORMALCHAT,_cQG0nxlzwE,66
Pop Mie-Chan,1577275544851519,3:30,,自分を責めてしまう,,NORMALCHAT,_cQG0nxlzwE,67
"s,Marieマリー",1577275544985213,3:30,,DaiGo 君は、幸せですかー??,,NORMALCHAT,_cQG0nxlzwE,68
"s,Marieマリー",1577275560296083,3:45,,西本さん。こんばんは??,,NORMALCHAT,_cQG0nxlzwE,69
oV oR,1577275579379997,4:04,,頭では分かっているのにやめられない自分の愚かさに涙が出てしまいます。。。,,NORMALCHAT,_cQG0nxlzwE,70
s s097,1577275580395691,4:05,,比較してしまう時があるかもしれません,,NORMALCHAT,_cQG0nxlzwE,71
ミーチャンミーチャン,1577275580679190,4:05,,比べるじてんで幸せじゃない,,NORMALCHAT,_cQG0nxlzwE,72
White Musk,1577275585424223,4:11,,わかる。すぐ比べる。,,NORMALCHAT,_cQG0nxlzwE,73
くろいた,1577275585653151,4:11,,企画癖…すごい比較します。,,NORMALCHAT,_cQG0nxlzwE,74
yuji fuji,1577275591489272,4:16,,幸せば自分の考え方次第,,NORMALCHAT,_cQG0nxlzwE,75
やぎこさん,1577275593266901,4:18,,こんばんは～!,,NORMALCHAT,_cQG0nxlzwE,76
夜更かしおかん,1577275609375456,4:34,,あぁ…まさに,,NORMALCHAT,_cQG0nxlzwE,77
miyaﾝこ,1577275613782273,4:39,,こんばんはー????,,NORMALCHAT,_cQG0nxlzwE,78
"s,Marieマリー",1577275625362735,4:50,,あまり、比較はしない方かなー?,,NORMALCHAT,_cQG0nxlzwE,79
Hima Jin,1577275630935736,4:56,モデレーター,"When we compare with others,you lose your own happiness.",,NORMALCHAT,_cQG0nxlzwE,80
よるさん・ ω・,1577275632434434,4:58,,止めたんかい。,,NORMALCHAT,_cQG0nxlzwE,81
星みゆき ヒーリングフラメンコ,1577275644108857,5:09,,なるほど…,,NORMALCHAT,_cQG0nxlzwE,82
ミーチャンミーチャン,1577275645303504,5:10,,ネット世代は比べてしまいそう,,NORMALCHAT,_cQG0nxlzwE,83
White Musk,1577275649713230,5:14,,完全に戻る気がする。,,NORMALCHAT,_cQG0nxlzwE,84
牧村久遠,1577275654526153,5:19,,,￥190,SUPERCHAT,_cQG0nxlzwE,85
拓実802,1577275657112466,5:22,,けいさんヤッホー！,,NORMALCHAT,_cQG0nxlzwE,86
よるさん・ ω・,1577275659073905,5:24,,?,,NORMALCHAT,_cQG0nxlzwE,87
oV oR,1577275661318631,5:26,,生きているだけでも実はすごいってなかなか実感しづらい。。,,NORMALCHAT,_cQG0nxlzwE,88
